user_id,Yearly_avg_view_on_travel_page,frequentflyer,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,annual_incom_class,member_in_family,booking_hotal,preferred_location_type,working_flag,travelling_rating
106949,45.0,1.0,Mobile,689.0,6.0,Low,1.0,Yes,OTHER,1.0,5.0
106950,29.0,0.0,Desktop,718.0,0.0,High,1.0,Yes,OTHER,1.0,2.0
106951,59.0,1.0,Mobile,289.0,11.0,High,3.0,No,Big Cities,1.0,5.0
106952,44.0,1.0,Desktop,714.0,14.0,High,2.0,No,OTHER,1.0,5.0
106953,59.0,1.0,Desktop,893.0,10.0,Avera,2.0,Yes,Tech Cities,1.0,1.0
106954,48.0,1.0,Desktop,954.0,13.0,Low,4.0,No,Hill Station,1.0,2.0
106955,51.0,1.0,Mobile,122.0,7.0,Avera,3.0,No,Big Cities,1.0,3.0
106956,73.0,1.0,Mobile,191.0,14.0,High,4.0,Yes,Big Cities,1.0,4.0
106957,5.0,1.0,Mobile,193.0,15.0,High,4.0,No,Beach,1.0,1.0
106958,16.0,1.0,Desktop,835.0,14.0,Avera,3.0,Yes,OTHER,1.0,1.0
106959,74.0,0.0,Desktop,608.0,3.0,Avera,5.0,Yes,Hill Station,1.0,3.0
106960,12.0,1.0,Mobile,523.0,0.0,Avera,2.0,Yes,OTHER,1.0,3.0
106961,50.0,1.0,Mobile,902.0,6.0,High,5.0,No,OTHER,1.0,5.0
106962,14.0,1.0,Mobile,129.0,11.0,High,5.0,No,Big Cities,1.0,5.0
106963,69.0,0.0,Desktop,138.0,1.0,Avera,5.0,Yes,Trekking,1.0,4.0
106964,96.0,0.0,Mobile,566.0,13.0,Low,5.0,Yes,Big Cities,1.0,3.0
106965,77.0,0.0,Mobile,608.0,13.0,Low,2.0,Yes,Hill Station,1.0,4.0
106966,41.0,1.0,Desktop,839.0,0.0,Avera,1.0,Yes,Islands,1.0,3.0
106967,69.0,0.0,Mobile,581.0,12.0,Avera,4.0,Yes,Hill Station,1.0,3.0
106968,87.0,0.0,Mobile,484.0,1.0,Avera,3.0,No,OTHER,1.0,5.0
106969,69.0,1.0,Mobile,787.0,13.0,Low,3.0,No,Beach,1.0,3.0
106970,17.0,0.0,Mobile,284.0,9.0,Avera,4.0,No,Islands,1.0,5.0
106971,46.0,1.0,Desktop,829.0,7.0,Low,3.0,Yes,Islands,1.0,3.0
106972,7.0,0.0,Desktop,437.0,4.0,High,4.0,No,Tech Cities,1.0,1.0
106973,33.0,0.0,Desktop,679.0,1.0,Avera,3.0,Yes,Trekking,1.0,3.0
106974,30.0,1.0,Desktop,653.0,3.0,High,3.0,No,OTHER,1.0,2.0
106975,55.0,0.0,Desktop,330.0,14.0,Avera,1.0,Yes,Big Cities,1.0,3.0
106976,5.0,1.0,Desktop,954.0,1.0,Avera,4.0,No,Hill Station,1.0,5.0
106977,23.0,1.0,Mobile,632.0,10.0,Avera,1.0,Yes,OTHER,1.0,1.0
106978,70.0,1.0,Mobile,372.0,11.0,High,1.0,Yes,Historical Site,1.0,1.0
106979,59.0,1.0,Desktop,99.0,8.0,High,2.0,No,OTHER,1.0,2.0
106980,94.0,0.0,Mobile,588.0,11.0,Avera,5.0,Yes,OTHER,1.0,1.0
106981,84.0,0.0,Mobile,444.0,1.0,Avera,4.0,No,OTHER,1.0,1.0
106982,22.0,0.0,Desktop,819.0,5.0,Avera,3.0,No,OTHER,1.0,3.0
106983,52.0,1.0,Desktop,420.0,5.0,Low,1.0,No,OTHER,1.0,3.0
106984,15.0,0.0,Desktop,49.0,0.0,High,1.0,Yes,OTHER,1.0,5.0
106985,32.0,0.0,Desktop,954.0,4.0,High,1.0,No,Trekking,1.0,4.0
106986,67.0,0.0,Desktop,681.0,4.0,Low,3.0,No,Hill Station,1.0,2.0
106987,5.0,0.0,Mobile,91.0,12.0,Low,3.0,Yes,Trekking,1.0,2.0
106988,63.0,0.0,Desktop,192.0,5.0,High,3.0,No,Hill Station,1.0,3.0
106989,52.0,0.0,Desktop,954.0,6.0,Low,3.0,Yes,OTHER,1.0,5.0
106990,5.0,1.0,Mobile,645.0,10.0,High,3.0,No,Big Cities,1.0,1.0
106991,15.0,1.0,Desktop,795.0,1.0,High,3.0,Yes,OTHER,1.0,3.0
106992,14.0,0.0,Mobile,643.0,13.0,Avera,4.0,Yes,OTHER,1.0,3.0
106993,94.0,1.0,Desktop,798.0,3.0,Avera,3.0,Yes,Trekking,1.0,1.0
106994,92.0,0.0,Desktop,924.0,10.0,Low,5.0,Yes,Hill Station,1.0,4.0
106995,5.0,1.0,Mobile,880.0,14.0,Low,5.0,No,Beach,1.0,4.0
106996,11.0,1.0,Desktop,458.0,8.0,Avera,5.0,Yes,OTHER,1.0,5.0
106997,31.0,1.0,Mobile,351.0,11.0,Low,5.0,No,OTHER,1.0,1.0
106998,51.0,1.0,Mobile,193.0,7.0,High,2.0,No,OTHER,1.0,2.0
106999,44.0,0.0,Mobile,593.0,3.0,Avera,5.0,No,OTHER,1.0,3.0
107000,38.0,1.0,Desktop,105.0,2.0,Avera,1.0,Yes,Trekking,1.0,4.0
107001,9.0,0.0,Mobile,281.0,2.0,High,2.0,Yes,Big Cities,1.0,4.0
107002,14.0,0.0,Desktop,779.0,2.0,Avera,3.0,No,Big Cities,1.0,4.0
107003,94.0,1.0,Mobile,257.0,5.0,High,1.0,No,OTHER,1.0,5.0
107004,47.0,1.0,Mobile,205.0,13.0,Avera,4.0,No,Beach,1.0,2.0
107005,39.0,1.0,Desktop,877.0,11.0,High,3.0,No,Trekking,1.0,4.0
107006,28.0,1.0,Desktop,748.0,13.0,High,1.0,Yes,Islands,1.0,5.0
107007,33.0,0.0,Desktop,796.0,0.0,Low,1.0,Yes,Tech Cities,1.0,1.0
107008,16.0,0.0,Mobile,672.0,3.0,Avera,4.0,No,OTHER,1.0,2.0
107009,96.0,1.0,Mobile,155.0,2.0,Avera,3.0,No,Big Cities,1.0,1.0
107010,5.0,0.0,Mobile,530.0,15.0,High,1.0,Yes,OTHER,1.0,4.0
107011,51.0,1.0,Mobile,310.0,9.0,Avera,5.0,Yes,Big Cities,1.0,2.0
107012,5.0,0.0,Desktop,52.0,8.0,Avera,2.0,No,Historical Site,1.0,2.0
107013,91.0,1.0,Mobile,189.0,12.0,High,1.0,Yes,Beach,1.0,1.0
107014,48.0,0.0,Desktop,79.0,2.0,Avera,4.0,No,OTHER,1.0,3.0
107015,93.0,1.0,Mobile,68.0,14.0,Low,4.0,Yes,Hill Station,1.0,4.0
107016,89.0,1.0,Mobile,160.0,0.0,Low,4.0,Yes,Beach,1.0,4.0
107017,40.0,1.0,Desktop,144.0,15.0,Avera,1.0,No,Beach,1.0,4.0
107018,35.0,1.0,Desktop,707.0,5.0,Avera,4.0,Yes,Hill Station,1.0,2.0
107019,18.0,0.0,Mobile,693.0,4.0,Avera,2.0,Yes,OTHER,1.0,4.0
107020,73.0,1.0,Desktop,874.0,5.0,Avera,3.0,No,Big Cities,1.0,5.0
107021,30.0,0.0,Mobile,539.0,2.0,Low,5.0,No,OTHER,1.0,4.0
107022,40.0,0.0,Desktop,697.0,15.0,High,4.0,No,Big Cities,1.0,2.0
107023,38.0,0.0,Desktop,423.0,1.0,High,5.0,Yes,Trekking,1.0,1.0
107024,25.0,0.0,Desktop,403.0,8.0,Low,1.0,Yes,OTHER,1.0,4.0
107025,30.0,1.0,Mobile,92.0,15.0,Avera,3.0,No,Big Cities,1.0,3.0
107026,45.0,1.0,Mobile,812.0,5.0,Avera,3.0,No,OTHER,1.0,1.0
107027,18.0,0.0,Mobile,846.0,2.0,Avera,2.0,No,OTHER,1.0,4.0
107028,53.0,1.0,Mobile,723.0,5.0,Low,3.0,No,OTHER,1.0,2.0
107029,39.0,1.0,Mobile,251.0,7.0,High,1.0,Yes,Historical Site,1.0,3.0
107030,58.0,1.0,Mobile,231.0,3.0,Low,1.0,Yes,Historical Site,1.0,3.0
107031,68.0,1.0,Mobile,129.0,0.0,Avera,1.0,No,OTHER,1.0,2.0
107032,69.0,1.0,Desktop,873.0,0.0,Avera,4.0,No,OTHER,1.0,2.0
107033,5.0,0.0,Mobile,883.0,12.0,Low,2.0,No,Historical Site,1.0,5.0
107034,81.0,0.0,Desktop,908.0,10.0,Low,5.0,Yes,Historical Site,1.0,2.0
107035,96.0,1.0,Mobile,816.0,7.0,High,5.0,No,OTHER,1.0,2.0
107036,17.0,1.0,Desktop,150.0,2.0,Low,1.0,Yes,OTHER,1.0,2.0
107037,32.0,0.0,Desktop,181.0,2.0,High,2.0,Yes,OTHER,1.0,2.0
107038,51.0,0.0,Desktop,397.0,9.0,Low,3.0,No,Big Cities,1.0,1.0
107039,9.0,0.0,Desktop,828.0,2.0,Avera,5.0,Yes,OTHER,1.0,5.0
107040,96.0,0.0,Desktop,954.0,12.0,High,1.0,Yes,OTHER,1.0,5.0
107041,96.0,0.0,Mobile,154.0,11.0,High,4.0,Yes,Islands,1.0,2.0
107042,5.0,1.0,Desktop,49.0,15.0,Avera,4.0,Yes,Beach,1.0,3.0
107043,82.0,1.0,Desktop,143.0,4.0,High,1.0,No,Beach,1.0,4.0
107044,94.0,0.0,Desktop,169.0,6.0,Avera,3.0,Yes,Historical Site,1.0,2.0
107045,44.0,0.0,Desktop,360.0,10.0,Avera,4.0,No,Big Cities,1.0,3.0
107046,71.0,1.0,Mobile,389.0,14.0,Low,1.0,No,OTHER,1.0,2.0
107047,5.0,0.0,Mobile,374.0,14.0,Avera,1.0,No,Islands,1.0,2.0
107048,22.0,0.0,Mobile,845.0,9.0,Low,4.0,No,Hill Station,1.0,2.0
107049,13.0,0.0,Desktop,167.0,5.0,Avera,2.0,Yes,Big Cities,1.0,3.0
107050,62.0,1.0,Desktop,49.0,3.0,High,1.0,No,Islands,1.0,3.0
107051,56.0,0.0,Mobile,49.0,3.0,Low,2.0,Yes,OTHER,1.0,2.0
107052,70.0,0.0,Desktop,805.0,2.0,Avera,3.0,Yes,Hill Station,1.0,3.0
107053,9.0,0.0,Mobile,494.0,11.0,Avera,4.0,No,Islands,0.0,1.0
107054,30.0,1.0,Mobile,49.0,4.0,High,3.0,Yes,OTHER,1.0,3.0
107055,53.0,1.0,Mobile,900.0,4.0,High,3.0,Yes,Trekking,1.0,3.0
107056,91.0,0.0,Desktop,234.0,4.0,High,5.0,Yes,Tech Cities,1.0,5.0
107057,91.0,1.0,Mobile,807.0,13.0,Low,2.0,Yes,OTHER,1.0,4.0
107058,65.0,0.0,Mobile,749.0,12.0,Low,5.0,No,OTHER,1.0,5.0
107059,10.0,1.0,Mobile,794.0,1.0,Avera,5.0,No,OTHER,1.0,5.0
107060,83.0,0.0,Mobile,256.0,13.0,Avera,1.0,No,Trekking,1.0,1.0
107061,86.0,1.0,Mobile,393.0,0.0,Avera,4.0,No,OTHER,1.0,4.0
107062,15.0,0.0,Mobile,680.0,11.0,Low,4.0,Yes,OTHER,1.0,1.0
107063,5.0,1.0,Desktop,595.0,11.0,Low,3.0,Yes,OTHER,1.0,1.0
107064,5.0,0.0,Desktop,58.0,8.0,Avera,3.0,Yes,OTHER,1.0,4.0
107065,88.0,0.0,Mobile,581.0,5.0,High,1.0,Yes,Big Cities,1.0,4.0
107066,78.0,1.0,Mobile,954.0,14.0,High,1.0,Yes,Beach,1.0,5.0
107067,88.0,1.0,Desktop,224.0,15.0,High,4.0,No,OTHER,1.0,5.0
107068,23.0,0.0,Mobile,825.0,8.0,Avera,2.0,Yes,OTHER,1.0,3.0
107069,87.0,1.0,Desktop,123.0,7.0,Low,5.0,Yes,Trekking,1.0,1.0
107070,36.0,1.0,Mobile,814.0,14.0,Low,5.0,No,Hill Station,1.0,5.0
107071,64.0,1.0,Desktop,78.0,13.0,Avera,1.0,No,Historical Site,1.0,4.0
107072,36.0,0.0,Desktop,274.0,6.0,Low,3.0,No,Hill Station,1.0,2.0
107073,71.0,0.0,Desktop,797.0,5.0,Avera,5.0,No,Tech Cities,1.0,1.0
107074,96.0,1.0,Desktop,580.0,13.0,Avera,3.0,No,OTHER,1.0,2.0
107075,89.0,0.0,Desktop,735.0,9.0,Low,5.0,No,OTHER,1.0,4.0
107076,29.0,1.0,Desktop,348.0,0.0,Low,3.0,No,OTHER,1.0,4.0
107077,31.0,0.0,Mobile,701.0,11.0,High,4.0,No,Tech Cities,1.0,1.0
107078,35.0,0.0,Mobile,432.0,4.0,Low,2.0,Yes,Big Cities,1.0,2.0
107079,22.0,0.0,Desktop,318.0,7.0,Avera,4.0,No,Islands,1.0,2.0
107080,67.0,1.0,Desktop,589.0,12.0,Low,5.0,Yes,Beach,1.0,1.0
107081,16.0,0.0,Desktop,954.0,15.0,Low,4.0,No,OTHER,1.0,2.0
107082,77.0,0.0,Desktop,589.0,13.0,Low,2.0,Yes,OTHER,1.0,2.0
107083,43.0,0.0,Desktop,509.0,1.0,Low,5.0,Yes,Islands,1.0,2.0
107084,34.0,1.0,Mobile,198.0,4.0,Avera,4.0,Yes,OTHER,1.0,3.0
107085,29.0,1.0,Mobile,84.0,3.0,High,3.0,No,Big Cities,1.0,2.0
107086,9.0,1.0,Mobile,324.0,13.0,Avera,1.0,Yes,OTHER,1.0,5.0
107087,66.0,1.0,Desktop,286.0,11.0,Avera,3.0,Yes,OTHER,1.0,4.0
107088,6.0,1.0,Mobile,252.0,1.0,Low,2.0,Yes,Trekking,1.0,4.0
107089,72.0,0.0,Desktop,796.0,0.0,Low,5.0,Yes,OTHER,1.0,5.0
107090,46.0,0.0,Mobile,954.0,0.0,Low,5.0,Yes,OTHER,1.0,3.0
107091,7.0,0.0,Mobile,815.0,15.0,High,2.0,Yes,Islands,1.0,3.0
107092,8.0,0.0,Mobile,49.0,13.0,High,4.0,Yes,OTHER,1.0,2.0
107093,78.0,0.0,Desktop,623.0,0.0,Avera,1.0,No,Big Cities,1.0,3.0
107094,36.0,1.0,Mobile,685.0,2.0,High,4.0,Yes,Trekking,1.0,4.0
107095,9.0,1.0,Desktop,53.0,5.0,Avera,2.0,Yes,Trekking,0.0,3.0
107096,95.0,1.0,Mobile,199.0,10.0,Avera,4.0,Yes,Hill Station,1.0,5.0
107097,56.0,1.0,Mobile,291.0,14.0,Avera,4.0,Yes,Trekking,1.0,4.0
107098,79.0,1.0,Desktop,864.0,5.0,Low,4.0,No,OTHER,1.0,1.0
107099,12.0,1.0,Desktop,434.0,4.0,High,3.0,No,Big Cities,1.0,1.0
107100,63.0,1.0,Desktop,796.0,2.0,Avera,2.0,No,OTHER,1.0,1.0
107101,36.0,1.0,Desktop,868.0,1.0,High,3.0,No,OTHER,1.0,5.0
107102,8.0,1.0,Desktop,561.0,6.0,Avera,2.0,No,Islands,1.0,4.0
107103,49.0,0.0,Mobile,954.0,5.0,Avera,2.0,Yes,OTHER,1.0,2.0
107104,91.0,1.0,Mobile,450.0,8.0,Avera,5.0,Yes,OTHER,1.0,1.0
107105,17.0,1.0,Mobile,585.0,4.0,Avera,2.0,No,Hill Station,1.0,3.0
107106,17.0,0.0,Mobile,838.0,1.0,High,2.0,Yes,Trekking,1.0,4.0
107107,45.0,1.0,Desktop,110.0,12.0,Avera,4.0,No,OTHER,1.0,4.0
107108,90.0,0.0,Mobile,631.0,15.0,Low,5.0,Yes,OTHER,1.0,3.0
107109,77.0,0.0,Desktop,209.0,2.0,Avera,4.0,Yes,Trekking,1.0,3.0
107110,42.0,0.0,Mobile,398.0,8.0,Low,5.0,Yes,Historical Site,1.0,4.0
107111,86.0,1.0,Desktop,553.0,3.0,Low,4.0,Yes,Historical Site,1.0,1.0
107112,96.0,0.0,Mobile,49.0,4.0,High,2.0,No,Trekking,1.0,3.0
107113,34.0,1.0,Desktop,633.0,15.0,High,5.0,Yes,OTHER,1.0,5.0
107114,25.0,0.0,Desktop,914.0,9.0,Avera,5.0,Yes,Historical Site,1.0,1.0
107115,83.0,1.0,Desktop,250.0,9.0,Avera,5.0,Yes,Trekking,1.0,4.0
107116,34.0,1.0,Desktop,482.0,12.0,Avera,2.0,Yes,OTHER,1.0,1.0
107117,90.0,1.0,Mobile,424.0,11.0,Avera,3.0,No,Historical Site,1.0,4.0
107118,69.0,0.0,Mobile,626.0,8.0,High,3.0,No,Big Cities,1.0,1.0
107119,52.0,1.0,Desktop,59.0,0.0,High,1.0,Yes,OTHER,1.0,1.0
107120,29.0,1.0,Mobile,345.0,5.0,Avera,4.0,Yes,OTHER,1.0,1.0
107121,76.0,0.0,Desktop,596.0,11.0,High,5.0,No,Historical Site,1.0,4.0
107122,57.0,1.0,Mobile,107.0,5.0,Avera,5.0,Yes,Islands,1.0,1.0
107123,50.0,1.0,Desktop,836.0,4.0,Avera,1.0,Yes,Beach,1.0,4.0
107124,14.0,1.0,Mobile,516.0,5.0,High,1.0,Yes,Big Cities,1.0,1.0
107125,82.0,1.0,Mobile,725.0,6.0,Low,5.0,No,OTHER,1.0,2.0
107126,29.0,0.0,Desktop,388.0,9.0,High,4.0,No,OTHER,1.0,2.0
107127,66.0,1.0,Mobile,954.0,5.0,Low,5.0,Yes,Hill Station,1.0,1.0
107128,37.0,0.0,Desktop,360.0,7.0,High,3.0,Yes,OTHER,1.0,3.0
107129,40.0,0.0,Mobile,945.0,0.0,Avera,4.0,Yes,Trekking,1.0,1.0
107130,86.0,0.0,Mobile,695.0,0.0,Low,4.0,No,Trekking,1.0,2.0
107131,77.0,0.0,Desktop,621.0,8.0,High,2.0,Yes,Trekking,1.0,4.0
107132,64.0,1.0,Mobile,378.0,2.0,High,4.0,No,Hill Station,1.0,2.0
107133,88.0,0.0,Desktop,232.0,6.0,Avera,4.0,Yes,OTHER,1.0,4.0
107134,75.0,1.0,Desktop,881.0,7.0,High,4.0,Yes,OTHER,1.0,2.0
107135,7.0,0.0,Mobile,590.0,5.0,Avera,1.0,No,OTHER,1.0,4.0
107136,90.0,0.0,Mobile,627.0,10.0,Low,1.0,No,Big Cities,1.0,1.0
107137,86.0,1.0,Mobile,845.0,9.0,High,4.0,No,Islands,0.0,3.0
107138,22.0,0.0,Mobile,145.0,4.0,Avera,2.0,Yes,Beach,1.0,5.0
107139,75.0,0.0,Desktop,882.0,12.0,Avera,2.0,Yes,Big Cities,1.0,2.0
107140,33.0,0.0,Mobile,954.0,10.0,High,4.0,No,OTHER,1.0,5.0
107141,18.0,0.0,Mobile,164.0,9.0,Avera,4.0,Yes,Beach,1.0,4.0
107142,70.0,1.0,Mobile,407.0,12.0,Avera,3.0,Yes,Hill Station,0.0,5.0
107143,55.0,0.0,Mobile,916.0,11.0,High,3.0,No,Tech Cities,1.0,4.0
107144,76.0,1.0,Desktop,744.0,11.0,Avera,2.0,No,OTHER,1.0,1.0
107145,59.0,0.0,Mobile,100.0,12.0,Avera,3.0,Yes,OTHER,1.0,2.0
107146,54.0,0.0,Desktop,162.0,5.0,Avera,3.0,Yes,Tech Cities,1.0,5.0
107147,73.0,1.0,Mobile,559.0,6.0,Avera,4.0,Yes,Historical Site,1.0,2.0
107148,13.0,0.0,Desktop,68.0,4.0,High,5.0,Yes,OTHER,1.0,3.0
107149,40.0,0.0,Desktop,127.0,3.0,High,2.0,Yes,OTHER,1.0,4.0
107150,5.0,0.0,Desktop,140.0,0.0,High,2.0,Yes,OTHER,1.0,1.0
107151,79.0,1.0,Desktop,141.0,15.0,Low,5.0,No,Tech Cities,1.0,1.0
107152,46.0,1.0,Mobile,432.0,15.0,High,4.0,No,Historical Site,1.0,2.0
107153,45.0,0.0,Mobile,882.0,2.0,Avera,4.0,Yes,OTHER,1.0,4.0
107154,50.0,0.0,Desktop,812.0,4.0,Low,1.0,Yes,Historical Site,1.0,5.0
107155,82.0,1.0,Desktop,438.0,15.0,High,2.0,Yes,OTHER,0.0,5.0
107156,59.0,0.0,Desktop,685.0,14.0,Avera,3.0,Yes,OTHER,1.0,1.0
107157,74.0,1.0,Desktop,399.0,9.0,High,3.0,Yes,Historical Site,1.0,1.0
107158,47.0,1.0,Desktop,353.0,7.0,Avera,5.0,No,Tech Cities,1.0,2.0
107159,49.0,0.0,Mobile,829.0,15.0,Avera,4.0,No,OTHER,1.0,2.0
107160,73.0,1.0,Desktop,653.0,6.0,Avera,5.0,Yes,Islands,1.0,5.0
107161,28.0,1.0,Mobile,691.0,14.0,High,1.0,No,Beach,1.0,5.0
107162,5.0,0.0,Mobile,49.0,0.0,High,4.0,No,Islands,1.0,1.0
107163,58.0,0.0,Mobile,872.0,1.0,Avera,4.0,Yes,Tech Cities,1.0,4.0
107164,50.0,0.0,Mobile,933.0,2.0,High,3.0,No,Historical Site,1.0,3.0
107165,30.0,1.0,Mobile,467.0,10.0,High,3.0,No,Islands,1.0,2.0
107166,26.0,0.0,Mobile,127.0,3.0,Avera,2.0,Yes,Historical Site,1.0,2.0
107167,75.0,1.0,Mobile,327.0,13.0,Avera,1.0,Yes,Trekking,1.0,4.0
107168,15.0,1.0,Desktop,954.0,5.0,High,1.0,Yes,Trekking,1.0,3.0
107169,96.0,0.0,Mobile,600.0,7.0,Avera,1.0,Yes,OTHER,1.0,1.0
107170,41.0,1.0,Mobile,806.0,7.0,Low,1.0,Yes,Big Cities,1.0,1.0
107171,15.0,1.0,Mobile,390.0,9.0,Low,5.0,No,Beach,1.0,4.0
107172,20.0,1.0,Desktop,460.0,3.0,High,4.0,Yes,OTHER,1.0,3.0
107173,48.0,0.0,Desktop,163.0,1.0,High,1.0,No,Trekking,1.0,1.0
107174,40.0,0.0,Mobile,243.0,11.0,Avera,2.0,Yes,Historical Site,1.0,4.0
107175,48.0,0.0,Desktop,954.0,7.0,Avera,1.0,No,OTHER,1.0,4.0
107176,96.0,0.0,Desktop,685.0,10.0,High,1.0,Yes,OTHER,1.0,1.0
107177,43.0,0.0,Desktop,127.0,11.0,Avera,2.0,Yes,Beach,1.0,1.0
107178,28.0,0.0,Mobile,303.0,0.0,Avera,2.0,Yes,OTHER,1.0,5.0
107179,96.0,1.0,Mobile,49.0,1.0,Avera,3.0,No,Big Cities,1.0,4.0
107180,88.0,1.0,Desktop,634.0,0.0,High,5.0,No,Big Cities,1.0,5.0
107181,59.0,0.0,Mobile,715.0,6.0,Avera,5.0,No,Historical Site,1.0,2.0
107182,52.0,1.0,Desktop,155.0,7.0,Avera,2.0,No,Trekking,1.0,2.0
107183,96.0,1.0,Mobile,780.0,6.0,Avera,4.0,No,Hill Station,1.0,4.0
107184,15.0,0.0,Desktop,124.0,5.0,High,2.0,No,Trekking,1.0,5.0
107185,43.0,0.0,Desktop,710.0,7.0,Avera,5.0,Yes,Hill Station,1.0,5.0
107186,87.0,1.0,Desktop,49.0,7.0,High,1.0,No,OTHER,1.0,4.0
107187,10.0,0.0,Mobile,49.0,3.0,Avera,1.0,No,Big Cities,1.0,3.0
107188,62.0,0.0,Mobile,884.0,7.0,Avera,2.0,No,Trekking,1.0,5.0
107189,84.0,1.0,Desktop,107.0,8.0,High,2.0,No,OTHER,1.0,4.0
107190,83.0,1.0,Mobile,150.0,5.0,Low,2.0,Yes,Tech Cities,1.0,4.0
107191,28.0,1.0,Desktop,285.0,2.0,Avera,3.0,Yes,Trekking,1.0,5.0
107192,14.0,1.0,Desktop,56.0,4.0,Low,5.0,Yes,Hill Station,1.0,3.0
107193,33.0,1.0,Mobile,352.0,5.0,Avera,4.0,Yes,Trekking,1.0,3.0
107194,81.0,1.0,Desktop,572.0,0.0,High,5.0,No,Islands,1.0,2.0
107195,14.0,1.0,Mobile,849.0,11.0,Low,1.0,No,Historical Site,1.0,4.0
107196,83.0,1.0,Mobile,484.0,6.0,Avera,4.0,No,Trekking,1.0,5.0
107197,23.0,1.0,Desktop,679.0,9.0,Avera,2.0,Yes,OTHER,1.0,4.0
107198,43.0,1.0,Desktop,954.0,15.0,High,1.0,No,Hill Station,1.0,5.0
107199,25.0,0.0,Desktop,765.0,10.0,Avera,4.0,No,Tech Cities,1.0,5.0
107200,8.0,0.0,Mobile,138.0,0.0,High,4.0,Yes,OTHER,0.0,1.0
107201,79.0,1.0,Mobile,954.0,10.0,Low,2.0,Yes,Beach,1.0,2.0
107202,93.0,0.0,Mobile,580.0,10.0,Low,5.0,Yes,OTHER,1.0,5.0
107203,10.0,1.0,Desktop,116.0,7.0,Avera,3.0,Yes,OTHER,1.0,2.0
107204,67.0,1.0,Mobile,676.0,14.0,Avera,5.0,No,OTHER,1.0,5.0
107205,29.0,1.0,Mobile,93.0,6.0,Avera,4.0,No,OTHER,1.0,5.0
107206,50.0,1.0,Desktop,781.0,14.0,Low,3.0,No,Hill Station,1.0,1.0
107207,15.0,0.0,Mobile,904.0,6.0,High,3.0,No,OTHER,1.0,3.0
107208,60.0,1.0,Desktop,372.0,3.0,High,4.0,No,Big Cities,1.0,4.0
107209,50.0,0.0,Desktop,709.0,0.0,Low,5.0,Yes,Hill Station,1.0,4.0
107210,45.0,1.0,Mobile,722.0,3.0,Avera,5.0,No,Historical Site,1.0,4.0
107211,69.0,0.0,Desktop,599.0,0.0,Low,5.0,No,Beach,1.0,2.0
107212,33.0,1.0,Mobile,379.0,13.0,High,4.0,No,Beach,1.0,4.0
107213,16.0,1.0,Desktop,177.0,4.0,Low,4.0,No,OTHER,1.0,3.0
107214,42.0,1.0,Mobile,478.0,5.0,High,1.0,Yes,Trekking,0.0,3.0
107215,81.0,1.0,Desktop,944.0,10.0,Avera,5.0,Yes,Tech Cities,1.0,1.0
107216,96.0,0.0,Desktop,954.0,8.0,Avera,4.0,No,Beach,1.0,1.0
107217,13.0,0.0,Mobile,342.0,7.0,Avera,5.0,Yes,Tech Cities,1.0,1.0
107218,76.0,1.0,Desktop,715.0,14.0,Avera,5.0,No,Islands,1.0,4.0
107219,26.0,1.0,Mobile,248.0,12.0,Low,3.0,No,Islands,1.0,3.0
107220,67.0,0.0,Mobile,414.0,5.0,Avera,3.0,Yes,Tech Cities,1.0,4.0
107221,80.0,1.0,Desktop,527.0,5.0,High,5.0,No,OTHER,1.0,5.0
107222,72.0,0.0,Mobile,85.0,11.0,Avera,3.0,No,Historical Site,1.0,4.0
107223,43.0,1.0,Desktop,953.0,8.0,Avera,3.0,No,Beach,1.0,5.0
107224,24.0,0.0,Desktop,753.0,5.0,Avera,3.0,No,OTHER,1.0,1.0
107225,45.0,0.0,Mobile,398.0,8.0,Avera,3.0,Yes,OTHER,1.0,1.0
107226,10.0,0.0,Desktop,447.0,11.0,Low,2.0,Yes,Hill Station,1.0,3.0
107227,56.0,0.0,Mobile,517.0,14.0,High,1.0,No,Tech Cities,1.0,4.0
107228,12.0,0.0,Desktop,339.0,15.0,Avera,5.0,Yes,Big Cities,1.0,5.0
107229,55.0,1.0,Desktop,954.0,8.0,Avera,5.0,No,Historical Site,1.0,5.0
107230,10.0,1.0,Mobile,49.0,15.0,Avera,1.0,No,Islands,1.0,3.0
107231,89.0,1.0,Desktop,454.0,1.0,Avera,2.0,Yes,OTHER,1.0,1.0
107232,23.0,1.0,Desktop,49.0,8.0,High,1.0,No,OTHER,0.0,2.0
107233,41.0,0.0,Desktop,766.0,3.0,High,4.0,No,OTHER,1.0,5.0
107234,41.0,1.0,Mobile,613.0,0.0,High,5.0,Yes,Islands,1.0,1.0
107235,96.0,0.0,Desktop,890.0,1.0,Avera,5.0,Yes,Big Cities,0.0,2.0
107236,80.0,1.0,Desktop,687.0,8.0,High,1.0,No,Big Cities,1.0,4.0
107237,96.0,1.0,Desktop,273.0,6.0,High,1.0,No,Islands,1.0,2.0
107238,26.0,1.0,Desktop,91.0,2.0,Avera,1.0,Yes,Trekking,1.0,1.0
107239,23.0,1.0,Mobile,829.0,0.0,High,2.0,Yes,OTHER,1.0,1.0
107240,74.0,0.0,Desktop,460.0,11.0,Low,3.0,Yes,Tech Cities,1.0,3.0
