user_id,Yearly_avg_view_on_travel_page,frequentflyer,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,annual_incom_class,member_in_family,booking_hotal,preferred_location_type,working_flag,travelling_rating
107143,55,0,Mobile,916,11,High,3,No,Tech Cities,1,4
107144,76,1,Desktop,744,11,Avera,2,No,OTHER,1,1
107145,59,0,Mobile,100,12,Avera,3,Yes,OTHER,1,2
107146,54,0,Desktop,162,5,Avera,3,Yes,Tech Cities,1,5
107147,73,1,Mobile,559,6,Avera,4,Yes,Historical Site,1,2
107148,13,0,Desktop,68,4,High,5,Yes,OTHER,1,3
107149,40,0,Desktop,127,3,High,2,Yes,OTHER,1,4
107150,5,0,Desktop,140,0,High,2,Yes,OTHER,1,1
107151,79,1,Desktop,141,15,Low,5,No,Tech Cities,1,1
107152,46,1,Mobile,432,15,High,4,No,Historical Site,1,2
107153,45,0,Mobile,882,2,Avera,4,Yes,OTHER,1,4
107154,50,0,Desktop,812,4,Low,1,Yes,Historical Site,1,5
107155,82,1,Desktop,438,15,High,2,Yes,OTHER,0,5
107156,59,0,Desktop,685,14,Avera,3,Yes,OTHER,1,1
107157,74,1,Desktop,399,9,High,3,Yes,Historical Site,1,1
107158,47,1,Desktop,353,7,Avera,5,No,Tech Cities,1,2
107159,49,0,Mobile,829,15,Avera,4,No,OTHER,1,2
107160,73,1,Desktop,653,6,Avera,5,Yes,Islands,1,5
107161,28,1,Mobile,691,14,High,1,No,Beach,1,5
107162,3,0,Mobile,31,0,High,4,No,Islands,1,1
107163,58,0,Mobile,872,1,Avera,4,Yes,Tech Cities,1,4
107164,50,0,Mobile,933,2,High,3,No,Historical Site,1,3
107165,30,1,Mobile,467,10,High,3,No,Islands,1,2
107166,26,0,Mobile,127,3,Avera,2,Yes,Historical Site,1,2
107167,75,1,Mobile,327,13,Avera,1,Yes,Trekking,1,4
107168,15,1,Desktop,960,5,High,1,Yes,Trekking,1,3
107169,99,0,Mobile,600,7,Avera,1,Yes,OTHER,1,1
107170,41,1,Mobile,806,7,Low,1,Yes,Big Cities,1,1
107171,15,1,Mobile,390,9,Low,5,No,Beach,1,4
107172,20,1,Desktop,460,3,High,4,Yes,OTHER,1,3
107173,48,0,Desktop,163,1,High,1,No,Trekking,1,1
107174,40,0,Mobile,243,11,Avera,2,Yes,Historical Site,1,4
107175,48,0,Desktop,998,7,Avera,1,No,OTHER,1,4
107176,98,0,Desktop,685,10,High,1,Yes,OTHER,1,1
107177,43,0,Desktop,127,11,Avera,2,Yes,Beach,1,1
107178,28,0,Mobile,303,0,Avera,2,Yes,OTHER,1,5
107179,99,1,Mobile,0,1,Avera,3,No,Big Cities,1,4
107180,88,1,Desktop,634,0,High,5,No,Big Cities,1,5
107181,59,0,Mobile,715,6,Avera,5,No,Historical Site,1,2
107182,52,1,Desktop,155,7,Avera,2,No,Trekking,1,2
107183,97,1,Mobile,780,6,Avera,4,No,Hill Station,1,4
107184,15,0,Desktop,124,5,High,2,No,Trekking,1,5
107185,43,0,Desktop,710,7,Avera,5,Yes,Hill Station,1,5
107186,87,1,Desktop,26,7,High,1,No,OTHER,1,4
107187,10,0,Mobile,41,3,Avera,1,No,Big Cities,1,3
107188,62,0,Mobile,884,7,Avera,2,No,Trekking,1,5
107189,84,1,Desktop,107,8,High,2,No,OTHER,1,4
107190,83,1,Mobile,150,5,Low,2,Yes,Tech Cities,1,4
107191,28,1,Desktop,285,2,Avera,3,Yes,Trekking,1,5
107192,14,1,Desktop,56,4,Low,5,Yes,Hill Station,1,3
107193,33,1,Mobile,352,5,Avera,4,Yes,Trekking,1,3
107194,81,1,Desktop,572,0,High,5,No,Islands,1,2
107195,14,1,Mobile,849,11,Low,1,No,Historical Site,1,4
107196,83,1,Mobile,484,6,Avera,4,No,Trekking,1,5
107197,23,1,Desktop,679,9,Avera,2,Yes,OTHER,1,4
107198,43,1,Desktop,991,15,High,1,No,Hill Station,1,5
107199,25,0,Desktop,765,10,Avera,4,No,Tech Cities,1,5
107200,8,0,Mobile,138,0,High,4,Yes,OTHER,0,1
107201,79,1,Mobile,974,10,Low,2,Yes,Beach,1,2
107202,93,0,Mobile,580,10,Low,5,Yes,OTHER,1,5
107203,10,1,Desktop,116,7,Avera,3,Yes,OTHER,1,2
107204,67,1,Mobile,676,14,Avera,5,No,OTHER,1,5
107205,29,1,Mobile,93,6,Avera,4,No,OTHER,1,5
107206,50,1,Desktop,781,14,Low,3,No,Hill Station,1,1
107207,15,0,Mobile,904,6,High,3,No,OTHER,1,3
107208,60,1,Desktop,372,3,High,4,No,Big Cities,1,4
107209,50,0,Desktop,709,0,Low,5,Yes,Hill Station,1,4
107210,45,1,Mobile,722,3,Avera,5,No,Historical Site,1,4
107211,69,0,Desktop,599,0,Low,5,No,Beach,1,2
107212,33,1,Mobile,379,13,High,4,No,Beach,1,4
107213,16,1,Desktop,177,4,Low,4,No,OTHER,1,3
107214,42,1,Mobile,478,5,High,1,Yes,Trekking,0,3
107215,81,1,Desktop,944,10,Avera,5,Yes,Tech Cities,1,1
107216,97,0,Desktop,973,8,Avera,4,No,Beach,1,1
107217,13,0,Mobile,342,7,Avera,5,Yes,Tech Cities,1,1
107218,76,1,Desktop,715,14,Avera,5,No,Islands,1,4
107219,26,1,Mobile,248,12,Low,3,No,Islands,1,3
107220,67,0,Mobile,414,5,Avera,3,Yes,Tech Cities,1,4
107221,80,1,Desktop,527,5,High,5,No,OTHER,1,5
107222,72,0,Mobile,85,11,Avera,3,No,Historical Site,1,4
107223,43,1,Desktop,953,8,Avera,3,No,Beach,1,5
107224,24,0,Desktop,753,5,Avera,3,No,OTHER,1,1
107225,45,0,Mobile,398,8,Avera,3,Yes,OTHER,1,1
107226,10,0,Desktop,447,11,Low,2,Yes,Hill Station,1,3
107227,56,0,Mobile,517,14,High,1,No,Tech Cities,1,4
107228,12,0,Desktop,339,15,Avera,5,Yes,Big Cities,1,5
107229,55,1,Desktop,996,8,Avera,5,No,Historical Site,1,5
107230,10,1,Mobile,15,15,Avera,1,No,Islands,1,3
107231,89,1,Desktop,454,1,Avera,2,Yes,OTHER,1,1
107232,23,1,Desktop,19,8,High,1,No,OTHER,0,2
107233,41,0,Desktop,766,3,High,4,No,OTHER,1,5
107234,41,1,Mobile,613,0,High,5,Yes,Islands,1,1
107235,97,0,Desktop,890,1,Avera,5,Yes,Big Cities,0,2
107236,80,1,Desktop,687,8,High,1,No,Big Cities,1,4
107237,99,1,Desktop,273,6,High,1,No,Islands,1,2
107238,26,1,Desktop,91,2,Avera,1,Yes,Trekking,1,1
107239,23,1,Mobile,829,0,High,2,Yes,OTHER,1,1
107240,74,0,Desktop,460,11,Low,3,Yes,Tech Cities,1,3
107241,93,1,Mobile,266,9,Low,1,No,Big Cities,1,1
107242,97,0,Desktop,760,12,High,2,Yes,OTHER,1,1
107243,20,0,Mobile,263,5,High,1,Yes,Trekking,1,1
107244,78,0,Mobile,291,8,Avera,2,No,Hill Station,1,5
107245,89,0,Desktop,546,8,High,2,No,OTHER,1,5
107246,32,1,Mobile,83,14,Low,5,No,OTHER,1,2
107247,98,1,Mobile,145,2,Low,5,No,Historical Site,1,4
107248,46,0,Desktop,617,3,High,2,No,Hill Station,1,2
107249,55,1,Desktop,114,5,Avera,5,Yes,Beach,1,2
107250,85,0,Mobile,24,14,Avera,4,No,Trekking,1,5
107251,51,1,Desktop,773,3,High,3,Yes,OTHER,1,1
107252,27,0,Desktop,440,14,Avera,3,No,OTHER,1,2
107253,60,1,Desktop,747,15,High,1,No,OTHER,1,4
107254,62,0,Desktop,160,7,Avera,5,Yes,OTHER,1,3
107255,28,1,Mobile,108,2,Avera,1,Yes,Trekking,1,1
107256,84,1,Desktop,636,11,Avera,1,Yes,OTHER,1,4
107257,85,1,Desktop,360,9,Low,1,Yes,Tech Cities,1,5
107258,77,0,Mobile,516,8,Avera,3,No,OTHER,0,4
107259,90,1,Desktop,240,8,High,5,No,OTHER,0,5
107260,70,1,Desktop,742,3,High,1,No,Trekking,1,1
107261,88,0,Desktop,641,8,High,5,No,OTHER,1,3
107262,65,0,Mobile,212,10,High,2,Yes,OTHER,1,2
107263,80,1,Mobile,804,6,High,4,Yes,Hill Station,1,5
107264,95,0,Mobile,638,4,High,1,Yes,OTHER,1,3
107265,96,0,Desktop,201,13,Low,4,No,Trekking,1,4
107266,21,1,Desktop,379,15,Avera,1,Yes,Trekking,1,4
107267,65,1,Desktop,15,10,High,2,Yes,Beach,1,4
107268,49,0,Desktop,21,5,Low,4,No,Beach,1,5
107269,54,0,Mobile,753,7,Avera,4,No,Hill Station,1,1
107270,61,1,Mobile,194,9,High,5,No,Trekking,1,5
107271,43,0,Mobile,185,4,High,5,No,Historical Site,1,1
107272,19,0,Mobile,752,1,High,4,Yes,Hill Station,1,1
107273,53,1,Desktop,895,8,Avera,2,No,Trekking,1,5
107274,3,1,Desktop,529,1,High,5,No,Historical Site,0,4
107275,19,1,Mobile,260,10,Low,1,No,OTHER,1,1
107276,84,1,Desktop,375,0,Avera,4,No,Tech Cities,1,5
107277,81,1,Mobile,579,1,Low,4,No,Big Cities,1,1
107278,75,1,Desktop,371,2,Low,5,No,Trekking,1,2
107279,13,0,Mobile,554,4,High,3,Yes,Islands,1,3
107280,72,0,Desktop,211,9,Avera,5,Yes,Hill Station,0,1
107281,76,0,Desktop,473,10,High,3,No,OTHER,1,5
107282,10,1,Mobile,800,9,High,5,No,OTHER,1,4
107283,33,1,Desktop,21,13,High,2,Yes,Hill Station,1,1
107284,53,1,Desktop,511,13,Avera,4,Yes,OTHER,1,4
107285,20,1,Desktop,289,3,Avera,3,Yes,Hill Station,1,5
107286,63,1,Mobile,275,1,Low,5,No,OTHER,1,4
107287,61,0,Mobile,384,11,High,2,Yes,Hill Station,1,2
107288,17,0,Mobile,273,6,Avera,1,No,Historical Site,1,1
107289,20,0,Mobile,938,6,High,5,Yes,Trekking,1,1
107290,28,1,Desktop,111,11,High,2,Yes,Hill Station,1,4
107291,30,0,Mobile,482,8,High,1,No,Tech Cities,1,3
107292,53,0,Desktop,174,7,Avera,2,Yes,Islands,1,1
107293,98,0,Desktop,324,15,Low,2,No,Hill Station,1,4
107294,87,0,Desktop,805,9,Avera,5,Yes,Beach,0,5
107295,89,0,Mobile,329,1,Low,4,No,OTHER,1,5
107296,20,0,Desktop,733,2,Avera,1,Yes,Big Cities,1,1
107297,94,1,Desktop,542,1,Avera,3,Yes,Hill Station,1,4
107298,37,1,Desktop,0,8,Low,2,Yes,Beach,1,2
107299,57,1,Desktop,442,1,Avera,3,No,OTHER,1,4
107300,14,0,Mobile,178,10,Avera,4,Yes,OTHER,1,2
107301,40,1,Mobile,962,7,Avera,4,No,Historical Site,1,1
107302,39,0,Mobile,681,1,High,3,No,Trekking,1,3
107303,30,0,Mobile,377,4,Low,5,Yes,Hill Station,1,5
107304,5,0,Desktop,354,4,High,4,No,Hill Station,1,4
107305,81,0,Mobile,998,9,Avera,2,Yes,Big Cities,1,3
107306,92,1,Desktop,879,15,High,5,No,OTHER,1,3
107307,31,1,Mobile,936,12,High,3,No,Big Cities,1,2
107308,97,0,Mobile,699,15,Avera,4,Yes,OTHER,1,5
107309,56,1,Mobile,497,0,Low,5,No,Tech Cities,1,2
107310,92,1,Mobile,262,12,Avera,3,Yes,Historical Site,1,3
107311,66,1,Desktop,778,1,Avera,1,Yes,OTHER,1,5
107312,71,1,Mobile,894,2,Low,1,No,Beach,1,1
107313,65,0,Desktop,569,0,Low,5,Yes,OTHER,1,1
107314,79,0,Desktop,119,9,High,1,Yes,Islands,1,5
107315,3,0,Mobile,903,1,Avera,3,No,Hill Station,1,5
107316,22,0,Desktop,348,8,Avera,1,No,OTHER,1,1
107317,96,0,Desktop,488,2,High,4,No,OTHER,1,4
107318,90,1,Desktop,141,1,Avera,3,Yes,OTHER,1,5
107319,89,1,Mobile,829,4,Avera,3,Yes,Big Cities,1,4
107320,58,0,Desktop,83,12,Avera,3,No,OTHER,1,1
107321,72,0,Desktop,241,8,Avera,3,No,OTHER,1,3
107322,26,1,Desktop,31,12,Avera,1,No,OTHER,1,4
107323,27,1,Desktop,893,6,Low,5,No,Islands,1,5
107324,24,0,Mobile,868,7,Avera,2,Yes,OTHER,1,4
107325,96,0,Mobile,702,13,High,4,Yes,OTHER,1,1
107326,70,0,Desktop,116,7,High,1,Yes,OTHER,1,4
107327,62,1,Mobile,858,14,Avera,2,Yes,OTHER,1,4
107328,10,1,Desktop,758,12,Low,4,No,Hill Station,1,3
107329,13,1,Desktop,249,8,High,1,Yes,Trekking,1,1
107330,6,0,Mobile,486,0,High,1,Yes,Hill Station,1,2
107331,52,0,Mobile,680,5,Avera,2,No,Hill Station,1,1
107332,3,0,Desktop,2,1,High,1,No,Big Cities,1,4
107333,93,0,Mobile,230,10,High,3,No,OTHER,1,5
107334,44,0,Desktop,964,15,Avera,1,Yes,OTHER,1,1
107335,56,0,Desktop,690,11,High,3,No,Big Cities,1,3
107336,86,0,Mobile,612,11,High,1,No,Hill Station,1,5
107337,32,1,Mobile,48,3,Avera,5,Yes,Trekking,1,2
107338,37,1,Mobile,383,8,Avera,1,No,OTHER,1,4
107339,77,0,Mobile,306,2,Avera,1,Yes,Big Cities,1,1
107340,31,1,Desktop,375,1,Low,3,No,OTHER,1,3
107341,98,1,Mobile,756,15,Avera,1,Yes,Big Cities,1,3
107342,88,1,Mobile,727,3,High,3,No,Trekking,1,5
107343,88,0,Desktop,704,11,High,1,No,Islands,1,4
107344,17,0,Mobile,887,13,Avera,5,Yes,Trekking,1,1
107345,30,0,Mobile,606,11,Avera,1,Yes,OTHER,1,4
107346,49,1,Mobile,119,0,Low,5,Yes,OTHER,1,1
107347,82,1,Desktop,299,2,Avera,4,Yes,OTHER,1,2
107348,95,0,Mobile,126,11,High,5,No,Beach,0,1
107349,39,0,Mobile,466,0,Avera,4,Yes,OTHER,1,1
107350,43,0,Desktop,495,0,Avera,3,Yes,OTHER,1,1
107351,69,0,Desktop,415,5,Avera,5,No,Trekking,1,1
107352,33,0,Desktop,452,2,Low,1,No,Big Cities,1,3
107353,56,0,Mobile,887,8,High,4,Yes,OTHER,1,1
107354,62,1,Desktop,582,12,High,1,Yes,OTHER,0,2
107355,56,1,Mobile,943,14,Avera,5,No,Trekking,1,4
107356,98,1,Mobile,115,4,Low,2,Yes,Tech Cities,1,2
107357,63,0,Mobile,242,13,High,4,No,Hill Station,1,5
107358,14,1,Mobile,247,3,High,4,Yes,Historical Site,1,2
107359,50,0,Desktop,286,10,Low,4,Yes,Big Cities,1,2
107360,8,0,Desktop,479,13,Low,5,Yes,Big Cities,1,4
107361,67,1,Mobile,825,15,Avera,5,Yes,Tech Cities,1,5
107362,6,0,Desktop,312,5,Avera,5,Yes,OTHER,1,1
107363,76,1,Desktop,945,0,Low,4,Yes,Historical Site,1,1
107364,28,0,Mobile,108,12,Low,2,Yes,Hill Station,1,5
107365,41,0,Desktop,199,2,Avera,4,No,Hill Station,1,4
107366,83,1,Desktop,847,9,Low,2,No,OTHER,1,4
107367,1,0,Desktop,557,3,Avera,4,Yes,OTHER,1,5
107368,94,0,Mobile,741,3,High,5,Yes,OTHER,1,3
107369,36,1,Desktop,836,10,Avera,5,No,OTHER,1,1
107370,50,1,Mobile,262,0,Avera,3,Yes,OTHER,1,3
107371,17,0,Desktop,266,3,Avera,2,No,OTHER,1,5
107372,10,0,Mobile,475,2,Avera,4,No,Hill Station,0,5
107373,62,1,Desktop,181,7,Avera,1,No,OTHER,1,4
107374,97,0,Desktop,822,2,Avera,3,No,Hill Station,1,1
107375,82,0,Mobile,453,11,High,1,No,Big Cities,1,3
107376,14,0,Mobile,211,10,Low,3,Yes,Big Cities,1,5
107377,34,1,Desktop,437,15,Avera,3,No,OTHER,1,5
107378,64,1,Mobile,90,1,Avera,3,No,OTHER,1,3
107379,62,0,Desktop,0,2,Avera,2,Yes,Historical Site,0,4
107380,97,1,Mobile,696,9,Avera,2,No,Historical Site,1,1
107381,35,1,Mobile,415,14,Avera,1,Yes,OTHER,1,3
107382,44,1,Mobile,925,12,Low,3,Yes,Tech Cities,1,2
107383,57,0,Mobile,922,3,Avera,3,Yes,OTHER,1,3
107384,15,0,Mobile,913,9,Avera,3,Yes,Big Cities,1,5
107385,21,1,Mobile,291,9,Avera,4,No,OTHER,1,5
107386,31,1,Mobile,217,3,Low,1,Yes,OTHER,0,3
107387,90,0,Desktop,107,6,High,5,No,OTHER,1,4
107388,26,0,Desktop,52,14,Avera,3,Yes,Trekking,1,1
107389,51,1,Mobile,150,5,Avera,2,No,OTHER,1,4
107390,46,0,Desktop,911,13,Avera,4,No,Trekking,1,2
107391,60,1,Mobile,565,11,Avera,3,Yes,OTHER,1,4
107392,71,0,Desktop,914,5,Low,5,Yes,OTHER,0,3
107393,50,0,Desktop,667,9,High,5,No,OTHER,1,1
107394,49,1,Mobile,333,6,Avera,4,No,OTHER,1,4
107395,96,1,Mobile,938,5,Avera,5,Yes,OTHER,1,5
107396,91,1,Mobile,247,14,Avera,3,Yes,OTHER,1,4
107397,14,1,Desktop,881,15,Avera,2,Yes,Tech Cities,1,1
107398,5,0,Desktop,301,6,High,3,No,OTHER,1,2
107399,88,1,Desktop,647,2,Low,1,Yes,Hill Station,1,2
107400,48,0,Mobile,458,15,Avera,2,Yes,OTHER,1,3
107401,75,1,Desktop,548,13,High,2,No,OTHER,1,4
107402,83,0,Mobile,124,2,Low,3,No,Big Cities,1,4
107403,69,0,Desktop,847,13,Avera,2,No,Beach,0,4
107404,48,1,Desktop,611,12,Low,4,No,OTHER,1,4
107405,86,1,Desktop,647,14,Low,3,No,OTHER,0,3
107406,99,1,Desktop,29,11,Avera,5,No,Beach,1,1
107407,56,0,Desktop,813,12,Avera,4,Yes,OTHER,1,1
107408,31,1,Desktop,817,11,Avera,1,No,Trekking,1,3
107409,23,0,Desktop,561,0,High,1,Yes,Trekking,1,4
107410,82,0,Desktop,550,3,Low,1,Yes,OTHER,1,3
107411,36,1,Mobile,984,3,Low,3,Yes,OTHER,1,5
107412,41,0,Mobile,514,9,High,4,No,OTHER,1,3
107413,3,1,Desktop,644,1,High,2,Yes,OTHER,1,5
107414,25,1,Desktop,773,6,Avera,3,Yes,Big Cities,1,4
107415,47,1,Desktop,729,5,Avera,1,Yes,OTHER,1,4
107416,71,1,Desktop,263,3,Avera,5,No,Hill Station,1,5
107417,47,1,Desktop,258,10,Avera,4,Yes,Hill Station,1,4
107418,19,0,Desktop,660,3,High,3,Yes,Beach,1,1
107419,92,1,Desktop,233,9,High,5,No,Beach,1,3
107420,29,1,Desktop,330,8,Avera,3,Yes,Beach,1,3
107421,21,1,Desktop,146,4,Avera,3,Yes,Trekking,1,3
107422,6,1,Desktop,870,7,Avera,4,Yes,Beach,1,2
107423,65,0,Mobile,242,11,High,1,Yes,Islands,0,1
107424,29,1,Mobile,477,6,High,5,No,Trekking,1,2
107425,50,0,Mobile,375,0,Avera,4,Yes,Historical Site,1,5
107426,44,1,Desktop,123,12,Avera,1,Yes,Tech Cities,1,2
107427,66,0,Desktop,282,11,High,5,No,OTHER,1,1
107428,41,1,Mobile,311,15,Low,4,Yes,Trekking,1,1
107429,72,1,Mobile,86,10,Avera,4,No,OTHER,1,5
107430,27,1,Desktop,124,3,High,5,Yes,Islands,0,3
107431,31,1,Desktop,807,5,Low,4,Yes,Trekking,1,5
107432,46,0,Mobile,163,7,High,1,Yes,Big Cities,1,4
107433,45,1,Desktop,690,3,Avera,1,Yes,Beach,1,5
107434,61,0,Desktop,268,1,Avera,4,Yes,Hill Station,1,4
107435,77,0,Mobile,841,7,High,5,No,OTHER,1,5
107436,63,1,Mobile,9,0,Low,5,Yes,Beach,1,4
107437,47,0,Mobile,41,5,Low,4,No,Big Cities,1,5
107438,15,0,Mobile,133,7,Avera,2,No,Beach,1,1
107439,14,0,Mobile,814,13,Avera,2,No,OTHER,1,1
107440,30,0,Mobile,753,7,High,1,No,OTHER,1,1
107441,88,1,Mobile,395,10,Avera,1,Yes,Hill Station,1,4
107442,84,1,Desktop,69,2,High,3,No,OTHER,1,1
107443,48,0,Mobile,341,0,Low,3,Yes,OTHER,1,5
107444,46,0,Desktop,628,10,Avera,3,Yes,OTHER,1,3
107445,84,1,Mobile,247,14,Avera,1,No,OTHER,1,2
107446,45,0,Desktop,111,9,Avera,1,Yes,Tech Cities,1,3
107447,34,0,Desktop,47,11,Low,1,Yes,Hill Station,1,2
107448,98,0,Mobile,802,0,Low,3,No,Islands,1,2
107449,77,1,Mobile,89,13,Avera,3,Yes,Trekking,1,3
107450,25,1,Desktop,231,8,High,2,No,Big Cities,1,3
107451,51,1,Mobile,370,2,Avera,4,Yes,OTHER,1,5
107452,59,1,Mobile,789,12,High,4,No,Trekking,1,2
107453,1,0,Desktop,5,1,High,2,No,Historical Site,1,4
107454,57,0,Mobile,461,2,Low,1,Yes,Big Cities,1,1
107455,6,0,Mobile,998,8,High,5,Yes,Tech Cities,1,4
107456,64,0,Desktop,799,7,High,3,No,Beach,1,5
107457,1,1,Desktop,987,5,High,4,No,Islands,1,4
107458,39,0,Desktop,428,10,High,4,No,Big Cities,1,2
107459,89,0,Desktop,995,2,Avera,4,No,Beach,0,5
107460,10,0,Mobile,458,2,Avera,1,Yes,Hill Station,1,1
107461,100,0,Desktop,467,6,Avera,3,Yes,Historical Site,1,3
107462,56,0,Mobile,365,12,High,3,No,OTHER,1,5
107463,3,0,Mobile,676,13,High,5,No,Hill Station,1,5
107464,79,1,Mobile,576,8,High,3,No,OTHER,1,3
107465,57,1,Desktop,521,11,Avera,1,No,OTHER,1,5
107466,42,1,Mobile,934,2,Avera,2,Yes,OTHER,1,2
107467,30,1,Desktop,970,10,Low,4,No,OTHER,0,1
107468,39,0,Mobile,37,0,Avera,4,Yes,Beach,1,3
107469,17,1,Desktop,495,2,High,1,Yes,OTHER,1,4
107470,68,0,Desktop,635,12,Avera,1,No,OTHER,1,3
107471,37,1,Mobile,506,11,High,5,No,Big Cities,0,5
107472,12,0,Mobile,229,8,Avera,4,Yes,Hill Station,1,4
107473,56,1,Mobile,456,10,Avera,5,No,OTHER,1,4
107474,22,0,Desktop,658,8,High,5,Yes,Trekking,0,3
107475,27,1,Desktop,153,1,Low,4,No,Big Cities,1,2
107476,92,1,Mobile,882,0,High,5,Yes,Tech Cities,1,2
107477,93,1,Desktop,786,6,Avera,4,No,Trekking,1,3
107478,88,0,Mobile,351,7,Low,5,No,OTHER,0,3
107479,47,1,Mobile,336,15,Avera,3,No,Tech Cities,1,4
107480,12,1,Mobile,96,2,Avera,1,No,Beach,1,2
107481,24,0,Mobile,33,7,Low,4,No,OTHER,1,2
107482,29,1,Mobile,5,5,High,5,No,OTHER,1,5
107483,52,0,Desktop,194,11,Avera,4,No,Big Cities,1,4
107484,26,1,Mobile,645,7,Low,1,Yes,OTHER,1,1
107485,23,0,Mobile,392,6,Avera,2,Yes,Hill Station,1,4
107486,87,0,Mobile,604,8,Avera,1,No,OTHER,1,4
107487,77,1,Mobile,728,13,High,5,Yes,OTHER,1,5
107488,94,1,Mobile,681,1,High,1,Yes,OTHER,1,3
107489,24,0,Desktop,665,10,High,5,No,Trekking,1,3
107490,43,0,Desktop,537,7,Low,2,No,Big Cities,0,4
107491,85,0,Desktop,972,8,Avera,1,Yes,Tech Cities,1,4
107492,86,0,Desktop,6,6,Avera,2,No,OTHER,1,5
107493,95,0,Desktop,294,5,Avera,2,No,Historical Site,1,1
107494,52,1,Desktop,575,5,High,5,Yes,OTHER,1,2
107495,31,0,Desktop,141,14,Avera,5,No,Big Cities,1,5
107496,62,1,Desktop,193,0,Avera,2,Yes,Tech Cities,1,4
107497,79,0,Desktop,382,8,High,2,No,Big Cities,1,5
107498,34,0,Desktop,738,0,Low,4,Yes,Historical Site,1,4
107499,60,1,Desktop,550,3,Avera,4,Yes,OTHER,1,2
107500,27,0,Desktop,70,1,Low,5,Yes,OTHER,1,5
107501,77,1,Mobile,763,4,Avera,2,No,Trekking,1,3
107502,41,1,Mobile,922,4,Low,2,No,Hill Station,1,5
107503,63,0,Desktop,133,1,High,3,No,Trekking,1,2
107504,51,0,Desktop,524,4,Low,2,No,OTHER,1,1
107505,71,0,Mobile,836,14,Low,3,Yes,Islands,1,4
107506,100,0,Desktop,555,2,Avera,4,No,Hill Station,1,2
107507,36,0,Mobile,200,10,High,4,No,OTHER,1,4
107508,42,0,Desktop,390,3,Low,1,No,Hill Station,1,3
107509,79,0,Mobile,116,1,Low,2,No,Trekking,1,1
107510,5,0,Desktop,628,12,High,5,No,OTHER,1,4
107511,51,0,Mobile,31,5,Low,5,Yes,Big Cities,1,4
107512,50,1,Mobile,28,11,High,5,Yes,OTHER,1,4
107513,92,1,Desktop,46,8,Avera,3,No,OTHER,1,5
107514,65,1,Mobile,776,10,High,2,No,Historical Site,1,2
107515,75,0,Desktop,480,11,Avera,1,Yes,OTHER,1,4
107516,16,1,Desktop,680,12,Avera,4,No,Beach,1,2
107517,84,1,Desktop,889,0,Low,2,No,Beach,1,4
107518,14,1,Mobile,574,1,Low,4,No,Hill Station,1,2
107519,69,0,Desktop,419,6,Low,1,Yes,Big Cities,1,5
107520,3,1,Desktop,730,5,High,2,No,OTHER,1,2
107521,60,1,Desktop,3,9,High,4,Yes,Big Cities,1,5
107522,97,1,Desktop,866,6,Avera,1,No,Islands,1,1
107523,46,1,Mobile,428,9,Avera,2,No,Trekking,1,2
107524,56,1,Desktop,475,2,Low,2,No,Big Cities,1,2
107525,43,0,Desktop,51,7,Low,1,Yes,Trekking,1,5
107526,85,1,Mobile,52,0,High,4,No,OTHER,1,1
107527,35,1,Desktop,633,12,Avera,4,No,Hill Station,1,3
107528,66,1,Mobile,664,5,Avera,5,No,Trekking,1,4
107529,50,1,Desktop,301,9,Low,4,No,Big Cities,1,3
107530,93,1,Desktop,22,13,Avera,3,Yes,Islands,0,1
107531,65,0,Desktop,237,11,High,5,Yes,OTHER,1,3
107532,18,1,Desktop,128,8,Avera,5,Yes,Islands,1,2
107533,2,0,Mobile,318,8,Avera,3,Yes,OTHER,1,2
107534,10,0,Desktop,268,13,Avera,1,No,Big Cities,1,1
107535,33,1,Mobile,345,9,High,1,No,OTHER,1,3
107536,1,0,Mobile,72,10,High,3,Yes,Hill Station,1,3
107537,23,0,Mobile,555,0,High,4,No,OTHER,1,5
107538,22,1,Desktop,986,3,Low,5,No,Beach,1,3
107539,86,0,Mobile,612,14,High,5,Yes,OTHER,1,5
107540,27,1,Desktop,660,5,Avera,3,No,Tech Cities,1,2
107541,31,0,Mobile,910,4,Avera,5,Yes,OTHER,1,2
107542,64,1,Mobile,953,13,Low,1,No,Big Cities,1,1
107543,63,0,Desktop,272,0,High,5,Yes,Hill Station,1,1
107544,87,1,Desktop,32,12,Avera,1,Yes,Hill Station,1,2
107545,11,1,Desktop,84,4,Low,1,Yes,OTHER,1,2
107546,9,1,Mobile,663,2,Low,2,Yes,Hill Station,0,3
107547,37,1,Mobile,542,12,Avera,2,Yes,Hill Station,1,2
107548,93,0,Desktop,842,15,High,5,Yes,Hill Station,1,3
107549,20,1,Mobile,186,6,Avera,3,Yes,Big Cities,1,1
107550,39,1,Mobile,531,12,High,5,Yes,Trekking,1,1
107551,39,1,Desktop,881,5,Low,5,Yes,OTHER,1,1
107552,95,1,Mobile,597,0,Avera,5,Yes,OTHER,1,1
107553,88,0,Desktop,75,10,Low,5,No,OTHER,1,5
107554,69,1,Mobile,11,5,Low,1,Yes,Historical Site,1,2
107555,93,0,Mobile,383,12,High,3,Yes,OTHER,1,2
107556,53,1,Desktop,437,13,Avera,1,No,Big Cities,1,1
107557,85,1,Mobile,768,15,Avera,1,No,Big Cities,1,1
